ambiguity_state,candidate_arm_id,complete_stack_critical,economic_candidate_id,expected_source,field_path,fingerprint_critical,missing_reason,observed_source_state,potential_derivation_method,potential_primitive_source,price_views,producing_component,recommendation_date,recommendation_semantic_critical,required_historical_version,symbol,trade_plan_semantic_critical
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,historical_edge,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,indicator_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,liquidity_state,true,LIQUIDITY_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,market_regime,true,MARKET_REGIME_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,sector_state,true,SECTOR_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_stage_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-07-17,true,CANDIDATE_DATE_SPECIFIC_VERSION,JIOFIN,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,object_schema_version,true,SERIALISATION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-17,true,HISTORICAL_RECOMMENDATION_SCHEMA,JIOFIN,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10a7e9871596f5dbbb1f0e6965a8324d138f24068d4643771fff8b4825d2a2df,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,recommendation_policy_version,true,POLICY_VERSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,RecommendationPolicy,2026-07-17,true,HISTORICAL_RECOMMENDATION_POLICY,JIOFIN,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,adjusted_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,raw_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,corporate_action_state,true,CORPORATE_ACTION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,adaptive_metadata,true,FINGERPRINT_DIMENSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,data_completeness,true,DATA_COMPLETENESS_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,evidence_state,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,historical_edge,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,indicator_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,liquidity_state,true,LIQUIDITY_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,market_regime,true,MARKET_REGIME_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,sector_state,true,SECTOR_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_stage_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-01-21,true,CANDIDATE_DATE_SPECIFIC_VERSION,ETERNAL,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,object_schema_version,true,SERIALISATION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-01-21,true,HISTORICAL_RECOMMENDATION_SCHEMA,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b10228b026110291c956d69434bbf34618fd8c7cfc82c51034bbf0370bde3d,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,recommendation_policy_version,true,POLICY_VERSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,RecommendationPolicy,2026-01-21,true,HISTORICAL_RECOMMENDATION_POLICY,ETERNAL,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,adjusted_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,raw_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,corporate_action_state,true,CORPORATE_ACTION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,adaptive_metadata,true,FINGERPRINT_DIMENSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,data_completeness,true,DATA_COMPLETENESS_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,evidence_state,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,historical_edge,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,indicator_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,liquidity_state,true,LIQUIDITY_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,market_regime,true,MARKET_REGIME_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,sector_state,true,SECTOR_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_stage_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-04-28,true,CANDIDATE_DATE_SPECIFIC_VERSION,ONGC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,object_schema_version,true,SERIALISATION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-04-28,true,HISTORICAL_RECOMMENDATION_SCHEMA,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10b5b6fb8b608f372cf0baef11056903af30eaca529ecdfb02531e2aacda50e6,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,recommendation_policy_version,true,POLICY_VERSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,SIGNED_SOURCE_AND_POLICY_SNAPSHOT,ADJUSTED|RAW,RecommendationPolicy,2026-04-28,true,HISTORICAL_RECOMMENDATION_POLICY,ONGC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,adjusted_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,raw_candle_window,true,HISTORICAL_PRIMITIVE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CANDLES_PLUS_WINDOW_MANIFEST,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,corporate_action_state,true,CORPORATE_ACTION_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,HISTORICAL_TRUTH_CORPORATE_ACTION_TIMELINE,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,adaptive_metadata,true,FINGERPRINT_DIMENSION_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,data_completeness,true,DATA_COMPLETENESS_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,evidence_state,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,historical_edge,true,EVIDENCE_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,indicator_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,RecommendationEngine,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,liquidity_state,true,LIQUIDITY_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,true
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,market_regime,true,MARKET_REGIME_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,sector_state,true,SECTOR_STATE_MISSING,NOT_RETAINED,NO_CERTIFIED_METHOD,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,IntelligenceInputBuilder,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,false
UNRESOLVED_HISTORICAL_VALUE,UNKNOWN,true,10c51e109616629dbba21213eeb461f5a612fbb35fb8cb9acf7841448b4adb20,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,setup_inputs,true,ALGORITHM_VERSION_MISSING,NOT_RETAINED,HISTORICAL_ENGINE_REEXECUTION_REQUIRES_VERSION_PROOF,POINT_IN_TIME_RECOMMENDATION_INPUT_SNAPSHOT,ADJUSTED|RAW,TradeSetupEngine,2026-07-14,true,CANDIDATE_DATE_SPECIFIC_VERSION,NMDC,true
